timestamp,st_id,temp_c,hum_pct,wind_speed
2024-11-15 17:00:00,2,30.1,47.1,9.9
2024-04-27 12:00:00,2,21.3,7.7,10.9
2024-05-06 09:00:00,7,28.0,47.6,30.2
2024-03-18 11:00:00,11,3.9,31.3,10.7
2024-11-24 15:00:00,4,22.7,42.4,18.2
2024-09-13 17:00:00,3,33.3,78.1,70.8
2024-12-19 05:00:00,4,7.5,55.0,11.5
2024-05-24 20:00:00,9,10.0,22.3,3.0
2024-09-17 05:00:00,14,23.9,32.0,0.5
2024-07-02 05:00:00,3,31.6,55.0,19.9
2024-01-19 17:00:00,4,9.0,52.2,63.2
2024-07-11 02:00:00,5,10.8,62.3,26.7
2024-03-09 12:00:00,5,28.0,51.9,3.9
2024-08-03 05:00:00,13,27.0,11.6,8.9
2024-04-22 23:00:00,4,9.4,39.7,30.9
2024-05-16 13:00:00,13,25.6,51.9,4.9
2024-04-10 01:00:00,9,30.2,40.1,11.3
2024-01-27 16:00:00,4,25.2,43.7,20.6
2024-11-09 09:00:00,7,33.7,69.0,1.0
2024-11-15 01:00:00,7,31.2,24.4,6.2
2024-01-11 10:00:00,8,27.3,29.6,22.5
2024-06-05 17:00:00,14,10.0,60.8,5.6
2024-05-16 13:00:00,5,34.4,42.1,7.1
2024-02-02 06:00:00,3,27.6,52.9,3.4
2024-11-08 10:00:00,4,32.2,41.0,1.6
2024-12-25 20:00:00,11,20.0,67.5,5.7
2024-12-21 23:00:00,5,24.7,64.3,13.3
2024-01-05 10:00:00,1,24.1,44.2,23.5
2024-11-27 11:00:00,3,21.6,83.0,52.3
2024-04-20 22:00:00,4,26.3,57.3,4.2
2024-02-18 23:00:00,9,21.1,68.7,4.2
2024-04-26 20:00:00,12,34.6,46.1,5.1
2024-01-20 21:00:00,7,27.2,40.5,3.0
2024-12-23 11:00:00,2,8.6,40.3,14.8
2024-11-12 05:00:00,5,27.6,51.4,0.5
2024-02-27 15:00:00,1,24.3,36.7,11.7
2024-07-27 03:00:00,10,21.3,49.6,12.4
2024-12-16 22:00:00,4,24.4,43.5,13.5
2024-10-18 02:00:00,13,34.3,45.5,17.9
2024-05-04 20:00:00,15,13.2,57.3,1.1
2024-10-27 15:00:00,12,36.8,49.2,0.3
2024-04-19 20:00:00,4,19.8,56.3,3.4
2024-03-07 20:00:00,10,4.6,37.3,9.8
2024-05-25 20:00:00,5,25.4,67.2,5.3
2024-05-13 00:00:00,6,17.8,45.0,6.5
2024-03-16 00:00:00,5,25.0,56.6,5.4
2024-06-18 20:00:00,12,5.6,44.3,22.6
2024-09-22 22:00:00,1,33.8,23.5,22.2
2024-09-06 15:00:00,12,25.7,52.3,4.2
2024-11-27 22:00:00,5,11.3,73.5,37.6
2024-03-20 18:00:00,1,20.2,42.3,14.0
2024-06-21 14:00:00,5,24.5,28.7,11.2
2024-01-26 09:00:00,9,31.5,70.2,2.6
2024-07-15 17:00:00,4,29.3,51.9,2.6
2024-05-09 19:00:00,11,12.2,33.0,13.8
2024-06-20 22:00:00,1,27.2,59.8,1.4
2024-12-25 12:00:00,8,29.1,66.2,1.7
2024-06-14 09:00:00,11,23.6,62.8,5.9
2024-10-27 18:00:00,14,29.3,34.3,11.7
2024-11-24 08:00:00,10,5.0,38.9,0.9
2024-11-01 07:00:00,3,22.7,40.7,2.2
2024-06-17 08:00:00,12,27.7,70.2,1.6
2024-12-12 10:00:00,14,22.8,47.8,19.3
2024-11-01 23:00:00,7,33.7,44.6,0.9
2024-01-12 07:00:00,14,22.3,59.6,14.0
2024-02-15 17:00:00,10,38.5,38.4,32.2
2024-10-08 03:00:00,10,30.5,60.5,8.9
2024-07-15 12:00:00,11,23.0,67.1,15.7
2024-10-26 04:00:00,1,23.8,74.9,9.0
2024-12-02 17:00:00,9,18.2,51.2,44.9
2024-08-19 09:00:00,9,24.7,63.9,2.1
2024-08-13 18:00:00,14,6.0,71.0,5.7
2024-12-05 02:00:00,2,24.5,46.5,10.9
2024-01-15 08:00:00,6,24.6,52.2,1.9
2024-05-03 03:00:00,3,29.4,63.1,14.7
2024-12-22 07:00:00,2,33.0,65.6,2.9
2024-02-02 11:00:00,8,11.1,66.4,1.3
2024-12-03 11:00:00,2,26.1,38.4,4.8
2024-06-25 08:00:00,11,26.6,37.6,0.8
2024-10-25 08:00:00,15,20.1,62.3,30.7
2024-06-27 09:00:00,2,28.6,57.7,4.5
2024-03-16 20:00:00,15,24.9,55.6,9.9
2024-06-09 08:00:00,12,23.3,52.3,11.5
2024-03-23 08:00:00,2,14.9,64.8,36.6
2024-12-03 04:00:00,12,10.1,14.9,0.8
2024-01-09 16:00:00,1,27.7,64.8,2.0
2024-04-14 19:00:00,14,10.4,39.8,1.5
2024-08-05 11:00:00,3,25.3,52.4,3.9
2024-03-17 16:00:00,12,27.7,81.5,0.7
2024-04-07 14:00:00,9,29.2,40.1,3.0
2024-08-01 07:00:00,4,37.4,37.8,13.7
2024-05-22 07:00:00,2,23.1,44.6,30.1
2024-10-17 00:00:00,6,30.9,26.6,7.7
2024-08-14 07:00:00,5,24.2,83.1,8.7
2024-04-27 14:00:00,12,12.3,48.4,16.2
2024-05-25 17:00:00,14,11.4,64.8,1.2
2024-01-23 09:00:00,9,12.5,32.9,7.8
2024-04-07 18:00:00,6,31.8,33.6,10.5
2024-11-20 09:00:00,2,21.5,33.9,7.0
2024-08-17 06:00:00,10,27.3,37.2,2.7
2024-07-22 00:00:00,1,21.6,26.7,16.3
2024-11-10 03:00:00,15,29.8,47.2,0.2
2024-08-02 09:00:00,7,12.1,79.4,5.2
2024-11-02 20:00:00,10,27.7,41.3,10.4
2024-01-08 19:00:00,1,24.5,68.0,2.8
2024-06-06 19:00:00,14,33.7,43.5,8.0
2024-05-27 05:00:00,13,23.5,51.7,2.8
2024-01-06 13:00:00,13,28.1,46.4,7.6
2024-07-06 03:00:00,14,36.9,32.3,5.6
2024-06-02 00:00:00,9,21.4,28.0,4.6
2024-06-16 16:00:00,4,17.0,19.7,7.9
2024-10-20 05:00:00,2,30.8,65.0,1.0
2024-06-08 11:00:00,15,31.1,41.6,14.3
2024-11-01 00:00:00,15,23.2,82.2,0.3
2024-11-08 12:00:00,3,21.4,13.2,11.7
2024-05-05 09:00:00,9,34.6,42.6,23.3
2024-03-10 08:00:00,14,22.9,87.4,14.3
2024-10-08 09:00:00,7,27.0,38.5,18.2
2024-12-24 02:00:00,11,9.9,56.6,22.8
2024-11-25 04:00:00,14,35.4,34.0,0.4
2024-01-02 11:00:00,11,25.6,35.6,11.4
2024-07-13 16:00:00,8,10.9,48.8,8.9
2024-02-21 20:00:00,8,32.1,41.0,24.3
2024-06-22 14:00:00,8,26.9,64.7,1.2
2024-09-12 06:00:00,12,25.2,47.4,22.1
2024-08-21 08:00:00,1,33.6,49.6,8.4
2024-02-07 01:00:00,8,5.2,47.1,9.2
2024-08-13 11:00:00,2,29.1,45.5,24.3
2024-05-27 23:00:00,14,34.0,58.7,8.2
2024-05-15 02:00:00,14,30.9,59.7,23.0
2024-03-06 06:00:00,15,27.9,47.3,1.7
2024-11-23 02:00:00,6,28.8,38.3,31.1
2024-02-21 18:00:00,3,9.5,48.9,1.3
2024-07-11 10:00:00,3,14.1,17.7,11.2
2024-03-24 06:00:00,12,10.4,45.1,0.3
2024-11-24 11:00:00,1,8.6,64.6,8.4
2024-12-01 06:00:00,10,10.4,31.0,2.9
2024-04-25 19:00:00,1,12.6,29.4,34.1
2024-04-03 16:00:00,3,28.5,53.0,17.0
2024-03-10 04:00:00,11,29.6,46.4,4.3
2024-12-26 15:00:00,6,25.3,63.0,3.1
2024-01-02 16:00:00,12,22.6,73.7,4.8
2024-08-09 06:00:00,8,18.2,58.6,13.3
2024-01-20 07:00:00,14,35.3,57.7,19.3
2024-09-20 15:00:00,5,10.3,77.7,14.5
2024-02-02 19:00:00,15,6.8,56.3,3.2
2024-08-22 23:00:00,10,31.6,50.6,16.8
2024-11-18 15:00:00,4,28.6,52.5,0.8
2024-03-26 21:00:00,14,29.2,30.0,1.8
2024-10-01 13:00:00,9,31.5,45.9,12.7
2024-06-27 05:00:00,11,5.9,55.1,3.6
2024-12-01 18:00:00,14,30.2,70.2,13.7
2024-01-22 05:00:00,7,23.2,59.2,7.8
2024-12-15 11:00:00,10,22.7,75.0,3.6
2024-11-06 14:00:00,4,25.5,76.7,19.1
2024-02-01 19:00:00,5,7.2,77.0,11.9
2024-11-09 15:00:00,12,37.9,51.3,32.2
2024-01-23 18:00:00,14,35.5,56.9,2.4
2024-09-18 01:00:00,5,25.6,50.3,10.0
2024-07-24 16:00:00,6,34.0,39.4,0.0
2024-09-07 02:00:00,14,27.6,43.7,7.2
2024-07-12 12:00:00,4,29.1,57.2,4.5
2024-06-24 23:00:00,8,23.3,53.0,5.9
2024-01-15 03:00:00,12,21.4,53.1,8.4
2024-02-24 23:00:00,1,22.4,35.2,3.1
2024-03-20 12:00:00,4,28.0,46.4,2.0
2024-01-20 20:00:00,11,7.3,66.9,2.4
2024-12-24 03:00:00,6,8.9,66.4,13.0
2024-12-21 18:00:00,6,31.5,64.4,12.3
2024-03-05 01:00:00,7,12.6,44.7,4.2
2024-01-05 09:00:00,1,34.5,66.6,5.6
2024-01-14 04:00:00,8,26.4,39.5,6.4
2024-04-13 15:00:00,2,26.6,48.3,1.4
2024-11-24 17:00:00,10,40.0,27.0,3.4
2024-07-08 04:00:00,9,24.9,57.2,16.0
2024-03-06 12:00:00,11,24.1,8.6,7.4
2024-01-19 10:00:00,6,25.4,66.7,19.3
2024-10-21 21:00:00,5,22.2,39.7,27.9
2024-09-11 01:00:00,2,15.1,70.8,7.8
2024-07-06 10:00:00,2,32.8,49.2,9.4
2024-12-09 16:00:00,5,33.9,51.7,30.3
2024-04-27 02:00:00,7,31.3,37.6,6.3
2024-01-04 09:00:00,10,26.7,34.3,5.7
2024-06-01 08:00:00,13,10.2,49.6,17.3
2024-05-03 14:00:00,8,22.5,80.9,11.2
2024-09-10 11:00:00,12,23.9,35.7,9.5
2024-11-01 13:00:00,15,23.8,32.9,11.7
2024-02-08 02:00:00,9,26.1,42.9,2.1
2024-10-09 04:00:00,14,37.7,53.3,0.8
2024-09-01 04:00:00,12,36.4,53.8,0.4
2024-12-20 06:00:00,13,25.9,60.6,2.6
2024-11-01 15:00:00,3,22.5,54.6,8.5
2024-03-05 07:00:00,6,11.3,38.0,57.7
2024-08-19 15:00:00,2,32.2,53.4,0.2
2024-11-21 08:00:00,12,27.2,66.6,0.9
2024-11-18 11:00:00,7,14.2,44.3,5.5
2024-11-07 22:00:00,6,23.7,60.9,16.2
2024-02-06 07:00:00,6,24.5,44.8,14.4
2024-03-25 23:00:00,12,25.7,35.1,1.7
2024-12-03 22:00:00,10,9.5,21.1,9.3
2024-08-15 00:00:00,3,30.2,37.1,19.3
2024-03-26 11:00:00,8,22.9,53.1,14.7
2024-09-07 00:00:00,9,12.5,38.4,0.2
2024-05-11 09:00:00,11,32.6,55.9,4.4
2024-03-02 12:00:00,8,27.2,47.5,16.2
2024-01-02 00:00:00,7,30.8,44.0,2.0
2024-06-25 02:00:00,2,24.2,24.9,43.3
2024-10-10 00:00:00,8,21.8,39.8,9.0
2024-06-06 17:00:00,7,26.4,55.5,4.6
2024-04-14 11:00:00,12,24.2,42.8,4.6
2024-11-11 14:00:00,4,6.3,68.8,18.8
2024-12-21 05:00:00,1,23.7,42.3,3.8
2024-06-02 13:00:00,5,23.3,66.0,4.5
2024-05-15 04:00:00,2,9.5,33.9,7.9
2024-10-14 17:00:00,11,13.3,23.7,20.3
2024-07-26 01:00:00,5,24.9,30.0,9.6
2024-01-06 00:00:00,10,36.1,43.2,0.5
2024-04-20 21:00:00,7,29.4,44.0,1.5
2024-12-15 20:00:00,6,25.5,57.6,3.5
2024-04-22 04:00:00,3,31.4,45.8,8.9
2024-07-21 18:00:00,13,30.9,49.4,9.1
2024-02-01 20:00:00,5,24.0,50.1,11.2
2024-11-12 23:00:00,2,24.1,50.0,24.2
2024-09-03 22:00:00,13,23.5,78.6,1.0
2024-04-16 22:00:00,1,27.5,50.9,10.2
2024-05-06 23:00:00,10,37.8,60.2,6.3
2024-10-26 07:00:00,11,22.8,51.6,20.4
2024-06-21 03:00:00,1,24.5,38.3,25.5
2024-02-08 02:00:00,7,26.2,82.1,5.6
2024-06-17 20:00:00,7,35.1,23.0,4.8
2024-03-14 00:00:00,7,9.3,56.9,12.7
2024-07-24 09:00:00,15,20.9,55.2,2.7
2024-09-20 01:00:00,2,22.9,34.4,2.6
2024-08-25 19:00:00,1,20.8,57.7,44.2
2024-06-05 11:00:00,8,30.7,81.5,2.6
2024-11-20 22:00:00,13,33.2,79.1,7.2
2024-02-01 00:00:00,2,29.1,60.7,0.2
2024-05-07 11:00:00,15,26.2,53.4,20.4
2024-05-14 19:00:00,11,24.2,29.1,3.6
2024-09-18 17:00:00,4,15.5,21.1,46.1
2024-10-17 04:00:00,4,22.6,51.1,21.8
2024-12-05 00:00:00,8,27.0,61.0,0.6
2024-06-21 06:00:00,13,32.0,42.2,19.4
2024-11-01 02:00:00,13,8.3,42.7,6.7
2024-10-13 08:00:00,9,28.4,18.3,1.9
2024-06-18 02:00:00,11,21.6,33.5,2.9
2024-03-18 04:00:00,13,28.8,25.8,22.9
2024-03-22 04:00:00,11,20.9,51.3,3.3
2024-11-25 09:00:00,14,26.6,36.6,9.8
2024-12-19 18:00:00,3,33.3,19.3,55.1
2024-04-21 09:00:00,13,9.4,43.3,6.7
2024-08-18 16:00:00,5,27.6,16.7,3.3
2024-07-08 04:00:00,7,27.9,79.1,8.0
2024-08-08 03:00:00,9,12.6,55.4,4.0
2024-10-27 18:00:00,1,25.4,39.8,3.3
2024-09-15 19:00:00,6,31.4,81.5,8.5
2024-06-18 22:00:00,11,20.8,58.9,4.7
2024-12-07 21:00:00,1,23.9,47.1,12.9
2024-12-14 13:00:00,8,38.3,64.2,2.4
2024-11-17 17:00:00,11,10.6,29.2,52.3
2024-03-19 05:00:00,4,33.8,52.7,7.0
2024-11-08 02:00:00,1,24.5,60.3,22.0
2024-04-09 11:00:00,9,20.5,40.7,1.6
2024-08-08 00:00:00,15,21.5,62.6,5.1
2024-09-07 09:00:00,15,27.9,53.3,1.8
2024-04-13 21:00:00,9,24.3,59.8,2.8
2024-01-11 14:00:00,8,34.6,39.1,8.0
2024-08-16 08:00:00,6,13.2,73.0,4.7
2024-09-12 08:00:00,15,25.8,56.2,26.1
2024-01-26 11:00:00,7,12.9,37.0,2.9
2024-10-25 05:00:00,12,7.9,32.2,2.5
2024-11-06 00:00:00,5,15.0,58.3,2.3
2024-02-27 09:00:00,12,39.7,36.9,43.1
2024-08-18 09:00:00,11,27.7,39.7,20.6
2024-09-20 10:00:00,2,26.5,90.1,5.2
2024-04-05 06:00:00,12,5.4,32.9,11.2
2024-11-17 08:00:00,4,13.1,32.2,2.6
2024-06-05 12:00:00,13,15.0,56.1,9.7
2024-05-17 00:00:00,7,27.4,36.0,2.7
2024-07-18 13:00:00,4,24.0,48.7,16.4
2024-12-04 07:00:00,9,28.0,71.9,2.5
2024-06-20 22:00:00,1,7.4,45.1,2.2
2024-07-17 00:00:00,3,31.4,55.0,17.0
2024-05-07 05:00:00,10,25.9,47.0,28.0
2024-01-23 16:00:00,10,33.8,76.5,27.4
2024-02-16 12:00:00,8,25.8,66.0,0.7
2024-10-11 22:00:00,11,8.8,40.0,1.1
2024-01-13 11:00:00,9,25.8,42.3,31.6
2024-05-15 02:00:00,7,25.1,53.8,5.7
2024-04-15 14:00:00,10,29.0,45.5,0.8
2024-08-09 05:00:00,13,32.7,87.1,11.8
2024-11-16 12:00:00,6,20.6,58.8,44.7
2024-11-02 17:00:00,3,25.8,42.3,14.5
2024-09-09 14:00:00,14,29.2,46.8,8.9
2024-10-07 03:00:00,7,31.6,67.8,74.8
2024-04-18 21:00:00,10,36.4,65.8,4.7
2024-07-23 11:00:00,4,22.9,44.1,0.9
2024-06-06 11:00:00,5,22.6,31.0,1.0
2024-05-24 04:00:00,11,23.9,57.4,14.0
2024-09-23 01:00:00,6,9.8,35.5,29.0
2024-12-11 02:00:00,1,24.0,53.5,37.6
2024-08-09 07:00:00,11,28.3,24.3,13.3
2024-02-26 04:00:00,15,24.6,69.3,11.5
2024-12-09 07:00:00,14,13.9,37.6,17.7
2024-04-14 11:00:00,2,20.4,40.7,49.0
2024-07-27 18:00:00,12,28.4,73.5,0.2
2024-03-19 21:00:00,1,21.3,64.9,1.7
2024-09-19 02:00:00,15,27.0,52.2,12.3
2024-08-24 13:00:00,3,22.2,36.4,1.5
2024-07-04 16:00:00,4,33.7,71.0,3.0
2024-05-13 11:00:00,2,24.6,43.8,11.8
2024-09-07 12:00:00,14,12.4,44.7,26.0
2024-03-08 10:00:00,6,26.9,57.4,1.6
2024-05-10 01:00:00,12,24.2,35.1,7.0
2024-02-22 02:00:00,10,26.8,65.7,15.0
2024-06-16 18:00:00,15,9.0,52.9,0.0
2024-04-15 09:00:00,10,24.8,48.2,8.7
2024-12-13 14:00:00,5,24.6,63.7,3.6
2024-06-07 15:00:00,12,24.1,46.1,18.7
2024-01-25 22:00:00,5,23.1,64.1,0.5
2024-09-01 05:00:00,14,29.6,56.2,2.7
2024-03-04 02:00:00,11,24.2,54.8,8.8
2024-05-14 17:00:00,1,31.5,47.0,11.4
2024-02-23 15:00:00,1,22.3,49.8,1.0
2024-04-04 23:00:00,8,25.8,41.0,37.5
2024-11-07 15:00:00,9,36.9,33.4,11.6
2024-02-11 04:00:00,2,31.3,47.0,13.0
2024-03-02 13:00:00,9,23.4,94.3,1.9
2024-05-03 02:00:00,11,28.4,61.2,0.8
2024-08-15 18:00:00,14,24.8,64.2,7.3
2024-07-24 15:00:00,1,26.4,61.3,2.9
2024-11-12 04:00:00,3,28.1,53.8,4.9
2024-05-03 10:00:00,3,24.3,44.2,1.1
2024-07-06 13:00:00,9,9.8,65.7,3.7
2024-07-10 03:00:00,3,15.8,51.2,28.0
2024-03-07 02:00:00,7,17.7,37.9,1.8
2024-03-16 03:00:00,4,20.2,29.9,5.7
2024-11-10 00:00:00,2,25.5,49.4,6.7
2024-02-19 10:00:00,7,27.4,60.1,2.8
2024-06-20 08:00:00,12,21.1,26.2,6.3
2024-07-05 09:00:00,7,15.8,66.8,15.5
2024-09-11 22:00:00,11,34.2,50.6,7.0
2024-06-20 04:00:00,7,27.1,64.7,25.6
2024-06-17 17:00:00,7,18.1,67.4,4.4
2024-12-02 06:00:00,15,25.5,51.6,10.2
2024-03-12 13:00:00,9,27.9,35.8,6.5
2024-04-25 04:00:00,12,20.0,40.5,1.2
2024-03-14 22:00:00,3,27.2,67.5,5.5
2024-05-15 06:00:00,14,32.5,54.2,0.0
2024-09-26 00:00:00,10,21.5,37.9,6.6
2024-06-25 16:00:00,6,33.5,31.6,5.5
2024-06-12 18:00:00,10,28.8,66.9,11.6
2024-10-24 13:00:00,6,27.5,45.4,31.9
2024-10-07 19:00:00,3,24.5,60.1,5.7
2024-04-24 11:00:00,7,30.9,49.9,29.9
2024-06-15 06:00:00,9,22.6,62.5,50.4
2024-05-04 00:00:00,8,19.0,55.7,0.9
2024-07-20 12:00:00,1,9.1,46.8,1.9
2024-05-05 17:00:00,4,16.7,48.8,18.6
2024-02-25 14:00:00,11,27.3,26.1,19.3
2024-06-24 13:00:00,11,38.5,33.0,6.1
2024-06-03 18:00:00,7,28.3,32.5,7.1
2024-11-21 18:00:00,13,24.0,53.9,4.6
2024-11-18 15:00:00,5,30.2,37.9,5.8
2024-04-20 12:00:00,9,27.8,42.0,2.9
2024-09-23 07:00:00,11,24.1,53.9,12.1
2024-01-23 08:00:00,12,22.6,59.4,1.4
2024-09-12 04:00:00,7,13.1,56.5,5.2
2024-01-13 15:00:00,15,28.5,58.6,16.0
2024-06-19 22:00:00,15,27.4,46.8,2.6
2024-08-06 17:00:00,3,25.4,46.6,4.1
2024-10-11 08:00:00,9,31.4,45.0,20.9
2024-07-25 01:00:00,12,29.9,67.3,0.4
2024-06-09 23:00:00,6,25.1,50.1,4.6
2024-10-21 10:00:00,9,24.9,41.5,6.5
2024-02-07 07:00:00,11,36.3,18.4,2.5
2024-08-27 12:00:00,15,9.5,51.5,41.4
2024-02-13 03:00:00,13,13.1,75.6,9.3
2024-08-04 22:00:00,14,13.4,48.9,1.0
2024-04-25 19:00:00,5,12.0,67.7,22.1
2024-03-04 08:00:00,12,6.3,61.9,0.1
2024-07-15 19:00:00,9,22.6,17.7,4.4
2024-09-09 00:00:00,10,23.6,32.4,6.5
2024-09-08 18:00:00,1,26.6,49.9,16.3
2024-08-04 01:00:00,14,9.7,53.9,4.0
2024-06-02 22:00:00,9,33.3,32.6,8.1
2024-01-04 23:00:00,2,25.4,47.8,3.9
2024-07-23 14:00:00,3,17.4,61.8,5.7
2024-07-10 06:00:00,3,31.1,65.5,6.0
2024-11-23 22:00:00,1,32.6,69.0,2.5
2024-05-07 20:00:00,13,17.7,36.4,2.0
2024-07-20 23:00:00,1,25.7,38.2,4.2
2024-07-22 11:00:00,8,9.0,24.8,20.4
2024-06-21 17:00:00,3,14.8,46.7,5.3
2024-06-08 17:00:00,3,28.8,59.4,1.1
2024-06-02 07:00:00,6,21.4,63.6,20.4
2024-04-10 23:00:00,14,7.4,50.4,5.1
2024-06-08 09:00:00,7,26.1,65.2,4.6
2024-09-07 00:00:00,6,13.2,32.4,7.1
2024-01-11 16:00:00,3,23.6,44.3,5.4
2024-02-11 14:00:00,5,32.2,40.7,17.4
2024-11-15 02:00:00,4,26.0,37.3,10.8
2024-06-25 14:00:00,5,6.2,52.5,9.4
2024-08-13 18:00:00,11,27.5,59.0,8.1
2024-11-02 13:00:00,4,10.4,33.1,12.4
2024-07-09 23:00:00,13,28.7,49.6,12.6
2024-05-02 11:00:00,13,23.4,19.7,2.9
2024-12-14 12:00:00,2,13.0,65.2,16.6
2024-05-22 22:00:00,6,18.1,29.5,1.9
2024-12-09 21:00:00,5,25.3,66.5,4.3
2024-05-23 02:00:00,12,34.9,31.3,19.1
2024-09-21 14:00:00,2,11.3,75.8,0.3
2024-11-13 02:00:00,1,32.1,69.0,14.9
2024-08-23 03:00:00,4,7.3,38.1,3.4
2024-10-22 03:00:00,12,24.9,63.1,4.0
2024-03-14 21:00:00,15,30.1,35.0,12.2
2024-07-08 17:00:00,3,30.5,50.5,0.4
2024-08-17 09:00:00,8,28.3,29.3,4.9
2024-08-24 16:00:00,4,15.5,37.3,19.5
2024-01-07 05:00:00,1,22.5,54.2,3.2
2024-04-18 08:00:00,2,26.0,54.4,7.4
2024-02-11 19:00:00,9,31.1,55.5,32.8
2024-03-18 22:00:00,7,23.9,62.9,11.9
2024-05-26 08:00:00,15,30.8,14.9,7.9
2024-04-02 11:00:00,8,31.4,52.3,10.1
2024-06-01 14:00:00,12,33.1,44.0,21.2
2024-02-23 06:00:00,3,28.1,46.1,4.7
2024-05-22 19:00:00,14,28.6,35.8,0.1
2024-02-12 06:00:00,6,24.7,48.8,7.4
2024-11-14 13:00:00,1,19.3,66.3,3.4
2024-10-05 22:00:00,4,9.0,36.8,10.8
2024-02-14 16:00:00,6,38.3,42.8,8.1
2024-03-11 07:00:00,11,28.3,40.9,16.3
2024-06-18 22:00:00,10,18.6,45.3,3.3
2024-12-24 11:00:00,11,41.4,47.1,8.2
2024-12-20 13:00:00,14,26.5,25.9,14.0
2024-08-13 09:00:00,1,26.3,48.9,3.4
2024-04-03 07:00:00,14,13.3,60.6,7.1
2024-02-04 22:00:00,3,21.8,27.4,1.8
2024-01-02 04:00:00,1,26.9,56.9,0.3
2024-09-01 18:00:00,1,37.2,49.9,1.2
2024-06-07 21:00:00,7,17.8,42.3,6.0
2024-12-12 22:00:00,8,20.7,21.9,3.5
2024-08-26 13:00:00,13,25.3,39.9,0.1
2024-11-22 16:00:00,12,25.8,35.4,6.1
2024-04-17 11:00:00,1,28.8,40.0,6.0
2024-12-21 07:00:00,5,31.5,77.6,15.9
2024-02-16 20:00:00,3,20.8,67.2,4.6
2024-06-13 02:00:00,6,17.4,56.8,3.6
2024-02-20 09:00:00,4,32.2,57.6,7.0
2024-10-10 12:00:00,9,24.1,45.3,0.5
2024-08-18 02:00:00,6,20.0,21.4,0.6
2024-12-18 11:00:00,7,27.7,42.8,5.0
2024-01-16 16:00:00,13,23.5,36.0,11.4
2024-10-03 00:00:00,9,33.3,56.1,7.2
2024-08-01 18:00:00,3,33.5,59.7,3.6
2024-10-14 08:00:00,1,27.3,75.4,7.3
2024-03-16 08:00:00,3,27.7,50.7,2.1
2024-12-17 05:00:00,1,8.5,47.7,11.4
2024-07-20 12:00:00,15,5.5,32.2,30.0
2024-11-13 03:00:00,3,33.1,48.1,15.8
2024-09-20 22:00:00,8,29.3,23.5,32.9
2024-06-04 07:00:00,6,18.5,50.2,24.3
2024-09-21 14:00:00,13,29.4,58.8,3.0
2024-08-11 12:00:00,6,27.3,53.8,10.3
2024-04-10 22:00:00,6,32.9,44.8,8.9
2024-08-12 10:00:00,3,8.6,31.8,6.4
2024-01-06 00:00:00,14,31.1,49.9,0.8
2024-11-27 22:00:00,4,21.8,84.6,5.2
2024-04-13 22:00:00,7,12.8,47.6,9.7
2024-01-15 09:00:00,4,31.1,62.6,9.9
2024-03-03 21:00:00,10,26.2,65.9,18.6
2024-11-11 22:00:00,13,22.5,54.4,29.6
2024-08-05 19:00:00,11,12.1,40.8,17.0
2024-03-22 13:00:00,11,30.2,51.9,6.2
2024-11-23 01:00:00,2,10.9,45.2,0.6
2024-02-10 17:00:00,12,24.4,46.4,5.1
2024-08-17 02:00:00,6,25.1,62.5,4.8
2024-07-01 17:00:00,1,26.7,75.8,5.5
2024-05-20 02:00:00,7,11.9,67.2,33.2
2024-11-24 01:00:00,6,22.2,61.1,0.8
2024-10-22 08:00:00,6,24.3,43.1,42.2
2024-07-22 15:00:00,5,34.6,51.1,3.1
2024-11-09 11:00:00,14,13.6,50.8,9.7
2024-07-27 17:00:00,14,23.3,34.1,17.3
2024-07-22 12:00:00,11,23.4,58.8,2.2
2024-11-19 16:00:00,10,31.6,39.6,0.9
2024-01-16 12:00:00,10,31.3,57.3,3.0
2024-05-02 18:00:00,8,27.7,35.7,2.8
2024-11-12 21:00:00,11,9.0,35.6,8.5
2024-08-25 21:00:00,7,26.4,33.5,2.4
2024-05-17 22:00:00,4,14.6,60.2,0.9
2024-10-21 15:00:00,1,32.6,59.3,6.3
2024-01-11 04:00:00,14,24.0,45.3,4.1
2024-04-11 10:00:00,9,30.3,30.5,1.4
2024-04-24 12:00:00,2,35.5,57.0,20.5
2024-02-09 18:00:00,8,14.6,49.5,1.6
2024-06-18 08:00:00,5,12.8,62.4,6.1
2024-01-13 23:00:00,9,34.9,66.0,0.4
2024-10-14 10:00:00,14,14.1,60.2,13.5
2024-03-22 12:00:00,1,29.8,12.4,23.8
2024-03-22 16:00:00,11,26.1,87.7,32.3
2024-07-22 06:00:00,5,19.4,72.6,24.0
2024-05-24 08:00:00,14,21.5,38.8,27.3
2024-09-22 23:00:00,6,23.2,36.7,5.1
2024-12-07 20:00:00,13,22.7,35.0,6.1
2024-07-01 04:00:00,4,25.1,55.2,10.5
2024-04-05 22:00:00,2,24.0,56.1,0.4
2024-10-21 14:00:00,8,21.7,62.2,12.4
2024-02-21 17:00:00,11,36.4,44.3,2.9
2024-02-08 17:00:00,11,26.2,37.3,13.3
2024-02-15 10:00:00,12,27.9,42.0,1.3
2024-12-01 02:00:00,9,28.0,59.6,33.5
2024-10-27 09:00:00,12,24.9,28.0,6.7
2024-12-23 00:00:00,14,15.9,59.5,10.5
2024-01-07 18:00:00,15,8.4,78.0,12.9
2024-06-23 10:00:00,8,19.8,61.2,9.2
